id,name,state,url,active,errorCount,status,httpCode,suggestedAction,suggestedUrl,errorMessage
"cmkytxbgu005928wqr4e6v2nb","Ángulo 7 Puebla","Puebla","https://www.angulo7.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxb9v003128wquoz2sxli","AM Querétaro","Querétaro","https://amqueretaro.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb9r003028wqxih9d5jk","Diario de Querétaro","Querétaro","https://www.diariodequeretaro.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.diariodequeretaro.com.mx/feed","Found 6 potential feeds: https://www.diariodequeretaro.com.mx/feed, https://www.diariodequeretaro.com.mx/feed/, https://www.diariodequeretaro.com.mx/rss"
"cmkytxba1003328wqawte6faz","El Universal Querétaro","Querétaro","https://www.eluniversalqueretaro.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb9x003228wqtsgyop81","Noticias de Querétaro","Querétaro","https://www.noticiasdequeretaro.com.mx/feed/",false,10,"UNKNOWN",405,"INVESTIGATE","","HTTP 405"
"cmkytxbh1005c28wq1wkkycjl","Plaza de Armas QRO","Querétaro","https://www.plazadearmas.com.mx/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://plazadearmas.com.mx/feed/",""
"cmkytxbh5005e28wq2s812lb0","Cancún Mio","Quintana Roo","https://cancunmio.com/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.cancunmio.com/feed/",""
"cmkytxbh3005d28wqahr1uvn3","Noticaribe Cancún","Quintana Roo","https://noticaribe.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbh9005g28wqrqwlbkaq","Noticias Chetumal","Quintana Roo","https://noticiaschetumal.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxba4003428wqgk9di029","Novedades Quintana Roo","Quintana Roo","https://sipse.com/novedades/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbh7005f28wqqwxjzazh","Playa News","Quintana Roo","https://playanews.mx/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxba7003528wqyjw83ap3","Por Esto! Quintana Roo","Quintana Roo","https://www.poresto.net/quintana-roo/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbab003628wqny8gd2wb","Quadratín Quintana Roo","Quintana Roo","https://quintanaroo.quadratin.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbad003728wq8pzdf2zf","Riviera Maya News","Quintana Roo","https://www.rivieramaya.news/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.rivieramaya.news/feed","Found 6 potential feeds: https://www.rivieramaya.news/feed, https://www.rivieramaya.news/feed/, https://www.rivieramaya.news/rss"
"cmkytxbap003b28wqf33l4pu5","Código San Luis","San Luis Potosí","https://codigosanluis.com/feed/",false,10,"UNKNOWN",403,"INVESTIGATE","","HTTP 403"
"cmkytxbag003828wql6zjqx2i","El Sol de San Luis","San Luis Potosí","https://www.elsoldesanluis.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldesanluis.com.mx/feed","Found 6 potential feeds: https://www.elsoldesanluis.com.mx/feed, https://www.elsoldesanluis.com.mx/feed/, https://www.elsoldesanluis.com.mx/rss"
"cmkytxbhb005h28wqqc9t2mce","Huasteca Hoy","San Luis Potosí","https://huastecahoy.com/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbaj003928wqlb04sip5","Plano Informativo","San Luis Potosí","https://planoinformativo.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbam003a28wqgfue8mut","Pulso SLP","San Luis Potosí","https://pulsoslp.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbas003c28wqel68aeab","El Debate","Sinaloa","https://www.debate.com.mx/feed/",false,10,"UNKNOWN",202,"INVESTIGATE","","HTTP 202"
"cmkytxbhk005l28wq3l2inyv6","El Debate Los Mochis","Sinaloa","https://www.debate.com.mx/losmochis/feed/",false,10,"UNKNOWN",202,"INVESTIGATE","","HTTP 202"
"cmkytxbhg005j28wqz0edj88t","El Sol de Mazatlán","Sinaloa","https://www.elsoldemazatlan.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldemazatlan.com.mx/feed","Found 6 potential feeds: https://www.elsoldemazatlan.com.mx/feed, https://www.elsoldemazatlan.com.mx/feed/, https://www.elsoldemazatlan.com.mx/rss"
"cmkytxbb1003f28wqhdgbpz4q","El Sol de Sinaloa","Sinaloa","https://www.elsoldesinaloa.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldesinaloa.com.mx/feed","Found 6 potential feeds: https://www.elsoldesinaloa.com.mx/feed, https://www.elsoldesinaloa.com.mx/feed/, https://www.elsoldesinaloa.com.mx/rss"
"cmkytxbhe005i28wqvo01wqqm","El Sol de Sinaloa Culiacán","Sinaloa","https://www.elsoldesinaloa.com.mx/culiacan/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldesinaloa.com.mx/feed","Found 6 potential feeds: https://www.elsoldesinaloa.com.mx/feed, https://www.elsoldesinaloa.com.mx/feed/, https://www.elsoldesinaloa.com.mx/rss"
"cmkytxbay003e28wqyxktfrvx","Línea Directa","Sinaloa","https://www.lineadirectaportal.com/feed/",false,10,"REDIRECT",200,"UPDATE_URL","https://lineadirectaportal.com/feed",""
"cmkytxbav003d28wq7utt64bs","Noroeste","Sinaloa","https://www.noroeste.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbhi005k28wq64xthcr7","Noroeste Mazatlán","Sinaloa","https://www.noroeste.com.mx/mazatlan/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbb3003g28wqqm4j9jt7","Ríodoce","Sinaloa","https://riodoce.mx/feed/",false,10,"SERVER_ERROR",500,"INVESTIGATE","","Server error: 500"
"cmkytxbhp005n28wqisfdyckl","El Imparcial Obregón","Sonora","https://www.elimparcial.com/obregon/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elimparcial.com/rss/feed.xml","Found 7 potential feeds: https://www.elimparcial.com/rss/feed.xml, https://www.elimparcial.com/feed, https://www.elimparcial.com/feed/"
"cmkytxbb5003h28wqtb1mhrzw","El Imparcial Sonora","Sonora","https://www.elimparcial.com/sonora/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elimparcial.com/rss/feed.xml","Found 7 potential feeds: https://www.elimparcial.com/rss/feed.xml, https://www.elimparcial.com/feed, https://www.elimparcial.com/feed/"
"cmkytxbb8003i28wqytzu3rug","El Sol de Hermosillo","Sonora","https://www.elsoldehermosillo.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldehermosillo.com.mx/feed","Found 6 potential feeds: https://www.elsoldehermosillo.com.mx/feed, https://www.elsoldehermosillo.com.mx/feed/, https://www.elsoldehermosillo.com.mx/rss"
"cmkytxbhn005m28wqyqfuycrf","Expreso Hermosillo","Sonora","https://www.expreso.com.mx/hermosillo/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbbd003k28wqhivjom85","Expreso Sonora","Sonora","https://www.expreso.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbhr005o28wq5j6e5fmt","Nuevo Día Nogales","Sonora","https://www.nuevodia.com.mx/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbba003j28wqpo6zlm2n","Proyecto Puente","Sonora","https://proyectopuente.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbht005p28wq0caytcb3","Diario Presente Villahermosa","Tabasco","https://www.diariopresente.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbbf003l28wqfu91ht1i","El Heraldo de Tabasco","Tabasco","https://www.elheraldodetabasco.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elheraldodetabasco.com.mx/feed","Found 6 potential feeds: https://www.elheraldodetabasco.com.mx/feed, https://www.elheraldodetabasco.com.mx/feed/, https://www.elheraldodetabasco.com.mx/rss"
"cmkytxbbk003n28wqyux9npn9","Presente","Tabasco","https://www.presentediario.com/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbbn003o28wqf64hxf1e","Rumbo Nuevo Tabasco","Tabasco","https://www.rumbonuevo.com.mx/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.rumbonuevo.com.mx/feed","Found 6 potential feeds: https://www.rumbonuevo.com.mx/feed, https://www.rumbonuevo.com.mx/feed/, https://www.rumbonuevo.com.mx/rss"
"cmkytxbbh003m28wqwqeuezgv","Tabasco HOY","Tabasco","https://www.tabascohoy.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbhz005r28wqwun4jr46","Conexión Total Reynosa","Tamaulipas","https://conexiontotal.mx/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbi2005s28wqqrjlfrnb","El Bravo Matamoros","Tamaulipas","https://www.elbravo.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbbq003p28wqzr457bhf","El Mañana","Tamaulipas","https://www.elmanana.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbi5005t28wqns1pn71y","El Mañana Nuevo Laredo","Tamaulipas","https://www.elmanana.com/nuevo-laredo/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbi8005u28wq3o6ahc4c","El Sol de Tampico","Tamaulipas","https://www.elsoldetampico.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldetampico.com.mx/feed","Found 6 potential feeds: https://www.elsoldetampico.com.mx/feed, https://www.elsoldetampico.com.mx/feed/, https://www.elsoldetampico.com.mx/rss"
"cmkytxbby003r28wqfv5f66z7","Expreso Tamaulipas","Tamaulipas","https://www.expresotamaulipas.com/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbc3003s28wqy2jvwisy","Gaceta","Tamaulipas","https://www.gaceta.mx/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://gaceta.mx/feed/",""
"cmkytxbhw005q28wqwcgmmuji","Hora Cero Tamaulipas","Tamaulipas","https://www.horacero.com.mx/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://horacero.com.mx/feed",""
"cmkytxbbt003q28wqogar4hib","Hoy Tamaulipas","Tamaulipas","https://www.hoytamaulipas.net/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbca003u28wqzpnwq8rr","E-Tlaxcala","Tlaxcala","https://e-tlaxcala.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbc7003t28wq4jepnqbv","El Sol de Tlaxcala","Tlaxcala","https://www.elsoldetlaxcala.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldetlaxcala.com.mx/feed","Found 6 potential feeds: https://www.elsoldetlaxcala.com.mx/feed, https://www.elsoldetlaxcala.com.mx/feed/, https://www.elsoldetlaxcala.com.mx/rss"
"cmkytxbcd003v28wqotr0szos","Quadratín Tlaxcala","Tlaxcala","https://tlaxcala.quadratin.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbd0004128wql0edinai","Al Calor Político","Veracruz","https://www.alcalorpolitico.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbch003w28wq7snohbo4","Diario de Xalapa","Veracruz","https://www.diariodexalapa.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.diariodexalapa.com.mx/feed","Found 6 potential feeds: https://www.diariodexalapa.com.mx/feed, https://www.diariodexalapa.com.mx/feed/, https://www.diariodexalapa.com.mx/rss"
"cmkytxbij005x28wqjsz660fa","Diario del Istmo","Veracruz","https://www.diarioistmo.com/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbig005w28wq79vj93yr","El Dictamen","Veracruz","https://www.eldictamen.mx/feed/",false,10,"UNKNOWN",403,"INVESTIGATE","","HTTP 403"
"cmkytxbim005y28wqge3x3f6q","El Sol de Córdoba","Veracruz","https://www.elsoldecordoba.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldecordoba.com.mx/feed","Found 6 potential feeds: https://www.elsoldecordoba.com.mx/feed, https://www.elsoldecordoba.com.mx/feed/, https://www.elsoldecordoba.com.mx/rss"
"cmkytxbcv004028wqer8ajta6","El Sol de Orizaba","Veracruz","https://www.elsoldeorizaba.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldeorizaba.com.mx/feed","Found 6 potential feeds: https://www.elsoldeorizaba.com.mx/feed, https://www.elsoldeorizaba.com.mx/feed/, https://www.elsoldeorizaba.com.mx/rss"
"cmkytxbcr003z28wqokgkrcld","Imagen del Golfo","Veracruz","https://imagendelgolfo.mx/feed/",false,10,"UNKNOWN",202,"INVESTIGATE","","HTTP 202"
"cmkytxbip005z28wq61a292zb","La Opinión de Poza Rica","Veracruz","https://www.laopinion.net/feed/",false,10,"REDIRECT",200,"UPDATE_URL","https://laopinion.net/feed/",""
"cmkytxbcl003x28wq9fm3etbx","Notiver","Veracruz","https://www.notiver.com.mx/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbid005v28wq7klve32i","Notiver Veracruz","Veracruz","https://www.notiver.com.mx/veracruz/feed/",false,10,"UNKNOWN",,"INVESTIGATE","","fetch failed"
"cmkytxbco003y28wqp0nd65oe","XEU Noticias","Veracruz","https://www.xeu.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbd5004228wqka9utkdk","Diario de Yucatán","Yucatán","https://www.yucatan.com.mx/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.yucatan.com.mx/feed",""
"cmkytxbis006028wqyfy6ibtz","El Diario de Yucatán Mérida","Yucatán","https://www.yucatan.com.mx/merida/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.yucatan.com.mx/merida/feed",""
"cmkytxbdc004428wqua352215","La Jornada Maya","Yucatán","https://www.lajornadamaya.mx/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.lajornadamaya.mx/feed","Found 6 potential feeds: https://www.lajornadamaya.mx/feed, https://www.lajornadamaya.mx/feed/, https://www.lajornadamaya.mx/rss"
"cmkytxbdj004628wq5fsg4cui","Milenio Novedades","Yucatán","https://www.milenio.com/region/yucatan/rss",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbdf004528wqlwcobm9l","Novedades Yucatán","Yucatán","https://sipse.com/novedades-yucatan/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbd9004328wqdaxueac0","Por Esto! Yucatán","Yucatán","https://www.poresto.net/yucatan/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbix006228wqdzu24rov","Punto Medio Valladolid","Yucatán","https://puntomedio.mx/feed/",false,10,"OK",200,"REACTIVATE","",""
"cmkytxbiv006128wqs4pdq458","Reporteros Hoy","Yucatán","https://reporteroshoy.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbdm004728wqgrqzzldg","El Sol de Zacatecas","Zacatecas","https://www.elsoldezacatecas.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldezacatecas.com.mx/feed","Found 6 potential feeds: https://www.elsoldezacatecas.com.mx/feed, https://www.elsoldezacatecas.com.mx/feed/, https://www.elsoldezacatecas.com.mx/rss"
"cmkytxbiz006328wqek5lmrm3","Imagen Fresnillo","Zacatecas","https://imagenzac.com.mx/fresnillo/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://imagenzac.com.mx/feed","Found 6 potential feeds: https://imagenzac.com.mx/feed, https://imagenzac.com.mx/feed/, https://imagenzac.com.mx/rss"
"cmkytxbdr004928wqioup5h5r","Imagen Zacatecas","Zacatecas","https://imagenzac.com.mx/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://imagenzac.com.mx/feed","Found 6 potential feeds: https://imagenzac.com.mx/feed, https://imagenzac.com.mx/feed/, https://imagenzac.com.mx/rss"
"cmkytxbdp004828wq64liqsd2","NTR Zacatecas","Zacatecas","https://ntrzacatecas.com/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://ntrzacatecas.com/feed","Found 6 potential feeds: https://ntrzacatecas.com/feed, https://ntrzacatecas.com/feed/, https://ntrzacatecas.com/rss"
"cmkytxbdu004a28wqi6cckymm","Página 24 Zacatecas","Zacatecas","https://pagina24zacatecas.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbl0006s28wq4lznzfv2","2000 Agro","","https://www.2000agro.com.mx/feed/",false,10,"TIMEOUT",,"INVESTIGATE","","Request timeout"
"cmkytxb3b000k28wqoooknv0c","Alto Nivel","","https://www.altonivel.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbka006k28wqmi9jggnd","Animal Gourmet","","https://www.animalgourmet.com/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.animalgourmet.com/feed",""
"cmkytxb2i000a28wqf7ktcnut","Animal Político","","https://www.animalpolitico.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb2p000c28wq9zsan0yh","Aristegui Noticias","","https://aristeguinoticias.com/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://aristeguinoticias.com/feed","Found 6 potential feeds: https://aristeguinoticias.com/feed, https://aristeguinoticias.com/feed/, https://aristeguinoticias.com/rss"
"cmkytxbjx006f28wq4wi9cers","Autocosmos México","","https://noticias.autocosmos.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb3g000m28wqd5v9g12u","BBC Mundo","","https://feeds.bbci.co.uk/mundo/rss.xml",true,0,"OK",200,"KEEP","",""
"cmkytxb3i000n28wql12wx6cx","CNN en Español","","https://cnnespanol.cnn.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbkd006l28wqzvm84nr7","Ciencia UNAM","","https://ciencia.unam.mx/leer/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb2c000828wq8emhiren","Crónica","","https://www.cronica.com.mx/feed",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbk7006j28wqs83v6ypq","Directo al Paladar México","","https://www.directoalpaladar.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbjf006828wqkngwzrr9","ESPN México","","https://espndeportes.espn.com/rss/news",false,10,"REDIRECT",302,"INVESTIGATE","","Too many redirects (5)"
"cmkytxb25000628wqnmtjdxcb","El Economista","","https://www.eleconomista.com.mx/rss/",false,10,"UNKNOWN",403,"INVESTIGATE","","HTTP 403"
"cmkytxbkw006r28wqb3sx1arh","El Economista Agrícola","","https://www.eleconomista.com.mx/campo/rss/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb22000528wqik76io3g","El Financiero","","https://www.elfinanciero.com.mx/arc/outboundfeeds/rss/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elfinanciero.com.mx/feed","Found 6 potential feeds: https://www.elfinanciero.com.mx/feed, https://www.elfinanciero.com.mx/feed/, https://www.elfinanciero.com.mx/rss"
"cmkytxbkg006m28wqjvb6mcl2","El Financiero Salud","","https://www.elfinanciero.com.mx/salud/rss/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.elfinanciero.com.mx/arc/outboundfeeds/rss/?outputType=xml",""
"cmkytxbk4006i28wqed9j2nfu","El Financiero Turismo","","https://www.elfinanciero.com.mx/turismo/rss/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.elfinanciero.com.mx/arc/outboundfeeds/rss/?outputType=xml",""
"cmkytxb2f000928wqbgx1of2w","El Sol de México","","https://www.elsoldemexico.com.mx/rss.xml",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.elsoldemexico.com.mx/feed","Found 6 potential feeds: https://www.elsoldemexico.com.mx/feed, https://www.elsoldemexico.com.mx/feed/, https://www.elsoldemexico.com.mx/rss"
"cmkytxb10000028wqtbit6wjh","El Universal","","https://www.eluniversal.com.mx/rss.xml",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbks006q28wq2k1dta6a","Energía Hoy","","https://energiahoy.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxb3d000l28wqb38fcniw","Entrepreneur México","","https://www.entrepreneur.com/mx/feed",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb19000228wqf2jj52ed","Excélsior","","https://www.excelsior.com.mx/rss.xml",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb38000j28wq6l56wo90","Expansión","","https://expansion.mx/rss",true,0,"OK",200,"KEEP","",""
"cmkytxbjc006728wq51gk72b2","FayerWayer","","https://www.fayerwayer.com/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.fayerwayer.com/arc/outboundfeeds/rss/",""
"cmkytxb36000i28wqgrlxqdqj","Forbes México","","https://www.forbes.com.mx/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://forbes.com.mx/feed/",""
"cmkytxbj4006528wqjmcrks74","Hipertextual","","https://hipertextual.com/feed",true,0,"REDIRECT",200,"UPDATE_URL","https://hipertextual.com/feed/",""
"cmkytxb33000h28wq71l0jr96","Infobae México","","https://www.infobae.com/mexico/rss/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbl4006t28wqsbxfeczk","Inmobiliare","","https://inmobiliare.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxb1c000328wq5n36p5sg","La Jornada","","https://www.jornada.com.mx/rss/edicion.xml",true,0,"OK",200,"KEEP","",""
"cmkytxb28000728wqlgg0wq0o","La Razón","","https://www.razon.com.mx/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://www.razon.com.mx/feed","Found 6 potential feeds: https://www.razon.com.mx/feed, https://www.razon.com.mx/feed/, https://www.razon.com.mx/rss"
"cmkytxb2y000f28wqxptbj9ow","López Dóriga Digital","","https://lopezdoriga.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbkj006n28wqh9au7riu","Manufactura MX","","https://manufactura.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbjk006a28wq7p3xhxir","Medio Tiempo","","https://www.mediotiempo.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb16000128wq4a8jwkjj","Milenio","","https://www.milenio.com/rss",false,10,"OK",200,"REACTIVATE","",""
"cmkytxbjz006g28wqypd3mwek","Motor Pasión México","","https://www.motorpasion.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbk1006h28wqcg8micid","México Desconocido","","https://www.mexicodesconocido.com.mx/feed/",true,0,"REDIRECT",200,"UPDATE_URL","https://www.mexicodesconocido.com.mx/feed",""
"cmkytxbkp006p28wqa46znzb2","Obras Web","","https://obrasweb.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb2s000d28wqllzmwn3k","Proceso","","https://www.proceso.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbju006e28wqozsod826","Publimetro Entretenimiento","","https://www.publimetro.com.mx/entretenimiento/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbjp006c28wqajciu2pt","Quién","","https://www.quien.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbl9006u28wqxnpabsro","Real Estate Market","","https://realestatemarket.com.mx/feed/",false,10,"HTML_NOT_RSS",200,"UPDATE_URL","https://realestatemarket.com.mx/feed","Found 6 potential feeds: https://realestatemarket.com.mx/feed, https://realestatemarket.com.mx/feed/, https://realestatemarket.com.mx/rss"
"cmkytxb1g000428wq7u64be16","Reforma","","https://www.reforma.com/rss/portada.xml",true,0,"OK",200,"KEEP","",""
"cmkytxb3l000o28wqqe2fz41s","Reuters América Latina","","https://www.reuters.com/arc/outboundfeeds/v3/all/rss.xml",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbjh006928wq4t0nfncs","Récord","","https://www.record.com.mx/rss.xml",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb2v000e28wqt73im4n9","SDP Noticias","","https://www.sdpnoticias.com/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb2l000b28wqr5mg3edc","Sin Embargo","","https://www.sinembargo.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbkm006o28wq1wvba8yv","T21 Logística","","https://t21.com.mx/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbjn006b28wqxpaxpe9q","TUDN","","https://www.tudn.com/rss/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbjs006d28wqmkevm86a","TVNotas","","https://www.tvnotas.com.mx/feed/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxb30000g28wqkukl3c6j","UnoTV","","https://www.unotv.com/rss/",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"
"cmkytxbj8006628wqrq87is31","Unocero","","https://www.unocero.com/feed/",true,0,"OK",200,"KEEP","",""
"cmkytxbj1006428wqxiyj7vio","Xataka México","","https://www.xataka.com.mx/feed",false,10,"NOT_FOUND",404,"DELETE","","Feed not found (404)"